customer_id,trans_date,tran_amount,response
CS7847,15-Aug-14,77,0
CS8184,2-Nov-11,55,0
CS7385,16-Aug-12,24,0
CS7757,1-Dec-13,68,0
CS7663,5-Oct-14,22,0
CS7904,27-Nov-11,13,0
CS7997,9-May-13,21,0
CS8956,11-Jan-12,79,0
CS7734,9-Nov-13,74,0
CS8723,13-Jun-12,33,0
CS7943,24-Nov-12,25,0
CS7688,21-Jul-13,61,0
CS7173,7-May-14,16,0
CS7850,24-Feb-13,41,0
CS8269,3-Apr-13,24,0
CS8952,26-Aug-12,79,0
CS7587,7-Sep-12,64,0
CS8638,26-Feb-15,62,0
CS7282,4-Aug-14,41,0
CS8209,22-Jul-13,53,0
CS8869,7-Nov-11,74,0
CS8789,17-Aug-14,32,0
CS7598,24-Jan-13,72,0
CS8953,31-Dec-11,35,0
CS7857,21-Apr-14,43,0
CS8502,10-Dec-11,65,0
CS7363,27-Aug-14,74,0
CS7407,28-Oct-13,28,0
CS8266,22-Nov-14,58,0
CS7976,18-Dec-14,71,0
CS8433,3-Jun-11,33,0
CS7557,18-May-14,21,0
CS7522,22-Aug-12,18,0
CS8823,17-Dec-11,72,0
CS8152,17-Dec-14,46,0
CS7439,29-Apr-12,75,0
CS7192,19-Nov-13,42,0
CS8073,31-Jul-11,64,0
CS8744,19-Apr-14,55,0
CS7486,24-Nov-11,14,0
CS8112,20-Jun-11,61,0
CS8047,28-Oct-14,19,0
CS8113,9-Mar-12,33,0
CS7213,9-Nov-14,39,0
CS8128,10-Sep-12,15,0
CS8515,20-Nov-13,75,0
CS8850,12-Dec-14,56,0
CS7697,23-Aug-12,27,0
CS8531,31-Oct-12,41,0
CS8067,24-Aug-13,18,0
CS8141,16-Aug-14,60,0
CS8195,27-Oct-12,75,0
CS8589,29-Jul-13,42,0
CS8316,5-Jan-15,63,1
CS8865,31-Oct-11,76,0
CS8651,25-Apr-13,17,0
CS8955,24-May-12,67,0
CS8321,3-Mar-13,73,0
CS7135,5-Jan-13,69,0
CS8160,2-Jun-13,19,0
CS7936,11-Nov-14,19,0
CS8091,2-Aug-12,10,0
CS7665,17-Jul-12,53,0
CS8898,26-Nov-13,58,0
CS7307,15-Jul-12,70,0
CS8948,15-Apr-12,48,0
CS7114,1-Sep-14,69,0
CS7302,27-Aug-14,65,0
CS8708,18-Aug-13,25,0
CS8870,16-Sep-11,30,0
CS7506,30-Jul-14,40,0
CS7904,12-Aug-12,22,0
CS7975,30-Jun-14,47,0
CS7601,24-Apr-13,13,0
CS7461,29-Nov-13,43,0
CS7721,29-Oct-11,68,0
CS8741,6-Sep-14,51,0
CS7233,6-Dec-13,64,0
CS8968,11-Jun-11,13,0
CS7392,11-Jul-12,31,0
CS8686,4-Sep-11,22,0
CS7512,14-Jan-12,43,0
CS8817,14-Mar-13,65,0
CS7573,21-Aug-12,17,0
CS8663,22-Oct-14,76,0
CS8046,15-Jan-15,58,0
CS7909,5-Sep-13,51,0
CS8519,24-Jan-15,70,0
CS8681,16-Dec-14,37,0
CS7382,30-Jan-12,42,0
CS7762,2-Aug-12,13,0
CS7469,26-Jan-15,46,0
CS7340,19-Mar-14,16,0
CS7567,3-Jun-14,77,0
CS7729,29-Dec-14,55,0
CS7612,30-Jan-15,78,0
CS7701,24-Nov-12,48,0
CS7939,21-Dec-13,64,0
CS7190,15-Dec-11,51,0
CS8748,7-May-13,34,0
CS7511,19-Jul-13,70,0
CS8767,21-Jul-12,55,0
CS8800,7-Jun-13,15,0
CS8508,9-Oct-11,53,0
CS8202,2-Sep-12,64,0
CS8572,3-Apr-12,33,0
CS7752,7-Aug-13,29,0
CS8476,27-Oct-11,75,0
CS8743,1-Jun-13,59,0
CS7998,27-May-13,26,0
CS7379,29-May-11,78,0
CS7890,16-Jan-14,75,0
CS8062,25-Nov-13,19,0
CS7238,19-Oct-13,38,0
CS7365,27-Dec-13,29,0
CS7208,23-Jun-11,14,0
CS8210,25-Nov-14,35,0
CS8550,12-Apr-12,23,0
CS7772,8-Aug-13,16,0
CS8123,26-Jun-12,59,0
CS8590,13-Aug-14,78,0
CS7545,3-Aug-14,30,0
CS7981,7-Nov-14,66,0
CS8615,7-Aug-13,60,0
CS7398,23-Aug-11,63,0
CS7753,20-Dec-14,11,0
CS8142,18-Dec-12,71,0
CS7438,14-Jan-12,77,0
CS8810,4-Jul-14,33,0
CS7599,22-Sep-12,16,0
CS7238,18-Jul-12,45,0
CS8774,4-Dec-11,16,0
CS7375,5-Jun-14,69,0
CS7646,29-Jul-12,29,0
CS8369,13-Jul-12,26,0
CS7243,21-Jul-12,20,0
CS7213,26-May-14,74,0
CS8984,8-May-12,57,0
CS7839,9-Jun-12,61,0
CS7716,2-Nov-11,53,0
CS8564,30-Mar-14,48,0
CS7381,20-Sep-13,72,0
CS8873,6-May-12,32,0
CS8961,10-Apr-12,60,0
CS8722,3-Aug-12,40,0
CS8839,6-Sep-14,43,0
CS8444,24-Feb-13,45,0
CS7375,27-Sep-11,25,0
CS8824,9-Dec-14,71,0
CS8935,29-Jul-13,62,0
CS7658,17-Jul-11,37,0
CS8744,27-Aug-13,43,0
CS7705,3-Jan-13,51,0
CS8892,3-Jun-13,23,0
CS7240,27-Aug-11,39,0
CS7719,18-Nov-11,18,0
CS8640,28-Jan-15,11,0
CS7815,15-Jun-12,47,0
CS7252,17-Aug-14,33,0
CS7762,26-Sep-14,74,0
CS8452,5-Jul-12,64,0
CS7912,17-Jan-14,46,0
CS7372,12-Jul-11,41,0
CS8356,2-Jan-12,38,0
CS8396,13-Sep-12,77,0
CS8405,2-May-12,56,0
CS8548,6-Jun-12,38,0
CS8392,31-Dec-11,64,0
CS7944,27-Jan-12,68,0
CS7672,15-Feb-14,70,0
CS8514,31-Aug-14,49,0
CS8944,17-Nov-12,56,0
CS8321,30-Nov-12,70,0
CS8019,3-Jun-12,37,0
CS7255,31-Jan-14,66,0
CS8184,2-Nov-12,55,0
CS7183,5-Nov-11,60,0
CS7908,19-Feb-14,72,0
CS7886,13-Jul-12,19,0
CS7940,12-Jul-11,49,1
CS8943,17-Aug-12,64,0
CS8101,30-Sep-14,57,0
CS8293,19-Nov-14,32,0
CS7289,6-Jun-13,18,0
CS7861,13-Mar-13,73,1
CS8811,13-Jun-14,60,0
CS8864,24-May-14,12,0
CS7906,24-Jun-14,10,0
CS7740,30-Nov-13,40,0
CS7798,16-Apr-12,46,0
CS8723,13-Jan-13,51,0
CS8116,24-Aug-13,61,0
CS7437,2-Oct-14,14,0
CS8757,29-Jul-14,10,0
CS8550,7-Nov-14,31,0
CS8835,11-Feb-13,61,0
CS8285,3-Sep-14,56,0
CS8531,29-Nov-11,21,0
CS8138,26-Mar-12,79,0
CS8753,22-Oct-11,21,0
CS8986,5-Jun-13,33,0
CS8998,27-Jul-12,66,0
CS8285,9-May-13,10,0
CS7553,14-Sep-12,44,0
CS8415,11-Jan-14,32,0
CS8454,16-Aug-12,34,0
CS7880,23-Oct-11,19,0
CS8926,1-Nov-11,69,0
CS8300,3-Nov-13,36,0
CS8061,29-Oct-13,46,0
CS7526,16-May-14,76,0
CS7573,29-Nov-14,64,0
CS7646,4-Nov-11,21,0
CS7330,12-May-14,62,0
CS7240,1-Jul-14,13,0
CS7468,14-Jan-13,30,0
CS8116,17-Oct-12,65,0
CS8612,26-Sep-14,55,0
CS8197,13-Apr-12,62,0
CS8266,21-Nov-14,20,0
CS7879,1-Apr-14,25,0
CS8975,18-Aug-14,47,0
CS8433,13-Dec-13,79,0
CS7406,27-Apr-12,74,0
CS7476,14-May-12,29,0
CS7260,29-Jul-14,61,0
CS7453,4-Nov-14,54,0
CS7282,16-Aug-12,25,0
CS7386,2-Feb-12,68,0
CS7613,9-Nov-14,55,0
CS8233,13-Aug-12,60,0
CS7535,16-Dec-14,49,0
CS8529,18-Feb-12,54,0
CS7831,10-May-14,52,0
CS7363,5-Jun-11,32,0
CS7212,17-Jan-14,56,0
CS7499,30-Jan-15,39,0
CS7185,9-Jan-12,36,0
CS8241,22-Jun-13,71,0
CS8423,22-Jul-13,38,0
CS8436,21-Apr-12,69,0
CS8194,19-Dec-11,60,0
CS7683,2-Mar-15,48,0
CS7189,9-Aug-11,64,0
CS8031,17-Sep-13,26,0
CS7149,1-Mar-14,62,0
CS8010,13-Jan-14,48,0
CS7676,17-May-14,32,0
CS8316,13-Jun-13,37,1
CS8620,6-Dec-12,16,0
CS8035,17-May-11,67,0
CS7926,19-Oct-14,35,0
CS8450,7-Apr-13,43,0
CS8559,29-Nov-12,43,0
CS8254,1-Sep-13,21,0
CS7515,23-Jun-11,52,0
CS7609,24-Sep-11,73,0
CS8197,20-Apr-13,34,0
CS7773,5-Mar-14,68,1
CS7121,5-Jan-14,68,0
CS7154,24-Aug-13,42,0
CS8156,15-Jun-14,64,0
CS8441,10-Mar-12,79,0
CS8167,4-May-13,49,1
CS7919,11-Jun-13,10,0
CS7452,1-Jun-11,58,0
CS8117,14-Jul-11,13,0
CS7617,21-Jan-13,56,0
CS7463,24-Mar-12,25,0
CS8431,9-Aug-13,27,0
CS8058,30-Jul-14,31,0
CS8313,13-Jun-11,37,0
CS7543,10-Sep-13,56,0
CS8887,19-Dec-14,51,0
CS7500,5-Feb-13,57,0
CS7115,6-Jan-12,55,0
CS7868,26-Oct-14,21,0
CS7160,4-Jun-14,56,0
CS7917,9-Jan-13,12,0
CS7499,6-Jan-12,17,0
CS8334,21-Jun-11,47,0
CS7745,13-Feb-12,28,0
CS7996,6-Apr-13,26,0
CS8958,8-Sep-11,13,0
CS8336,8-Jul-11,31,0
CS8056,8-Jan-14,51,0
CS7799,12-Dec-13,18,0
CS7872,13-Jun-12,45,0
CS8127,3-Aug-14,15,0
CS8541,6-Feb-14,45,1
CS8830,19-Mar-14,51,0
CS7864,24-Aug-11,25,0
CS8359,21-Jun-13,69,0
CS7539,29-Aug-12,23,0
CS7693,29-Oct-12,44,0
CS7480,12-Oct-13,33,0
CS8853,20-Dec-14,23,0
CS7136,17-Apr-12,44,0
CS8090,20-Oct-11,15,0
CS7836,19-Dec-11,50,0
CS7929,26-Jun-11,51,0
CS7961,8-Nov-13,41,0
CS8751,8-Apr-12,69,0
CS7767,16-Jun-11,14,0
CS7688,31-Oct-12,40,0
CS7506,15-Mar-13,35,0
CS7321,2-Jun-13,12,0
CS8891,9-Jul-13,33,0
CS7473,5-Mar-13,21,0
CS8672,9-May-13,48,0
CS7366,13-Apr-12,49,0
CS8423,9-Oct-14,49,0
CS7236,8-Jun-11,24,0
CS8343,23-Nov-11,68,0
CS8232,26-Aug-11,52,0
CS7654,1-Aug-13,47,0
CS8058,26-Mar-12,42,0
CS7750,18-Nov-14,43,0
CS7509,30-Jan-12,68,1
CS8980,22-Jun-13,42,0
CS7921,25-Feb-13,19,0
CS8507,16-Aug-14,51,0
CS8134,30-Oct-11,53,0
CS7461,10-Jul-11,29,0
CS7320,16-Dec-11,27,1
CS7447,16-Jun-14,62,0
CS7820,31-Jan-15,46,0
CS8783,4-Aug-11,61,0
CS7803,9-Jul-14,45,0
CS7767,13-Jul-13,37,0
CS8942,7-Sep-11,73,0
CS8727,28-Nov-14,13,0
CS7746,25-Apr-12,71,0
CS8914,14-Jan-14,36,0
CS7202,24-Jun-13,53,0
CS8821,26-Jul-11,75,0
CS7986,29-Aug-11,69,0
CS8261,6-Dec-12,45,0
CS8655,4-Jul-13,16,0
CS8672,24-Aug-11,77,0
CS8937,8-Jul-14,72,0
CS8310,16-Feb-15,64,1
CS7865,8-Apr-13,36,0
CS7788,5-May-12,13,0
CS7785,15-Apr-12,56,0
CS8299,26-Oct-12,10,0
CS7257,26-May-14,59,0
CS7813,18-Dec-11,22,0
CS8687,12-Mar-14,49,0
CS7855,2-Jul-11,48,0
CS7524,26-Feb-13,12,0
CS7466,29-Jul-13,70,0
CS8420,18-Jul-13,50,0
CS7847,21-Nov-13,44,0
CS7314,20-Sep-12,24,0
CS8263,13-Dec-13,29,0
CS7363,22-Jan-13,42,0
CS7514,10-Feb-12,63,0
CS7906,16-Jul-14,45,0
CS7819,6-Jan-14,46,0
CS8284,15-Jan-14,74,0
CS7265,14-Apr-14,56,0
CS7262,6-May-12,60,0
CS7959,15-Mar-13,27,0
CS8998,24-Jan-12,79,0
CS8061,16-Jul-14,42,0
CS8118,6-Jun-14,45,0
CS7802,17-Sep-13,18,0
CS8886,21-Nov-14,12,0
CS7397,16-May-13,50,0
CS8437,30-Jul-14,32,0
CS7675,25-Oct-11,20,0
CS7542,13-Dec-13,17,0
CS8961,15-Jun-14,48,0
CS8948,14-Jan-13,42,0
CS7140,1-Feb-13,60,0
CS7736,15-Dec-13,59,0
CS8421,19-Aug-13,25,0
CS7334,4-Jul-13,53,0
CS7366,10-Apr-13,19,0
CS7425,31-Jul-11,52,0
CS8844,8-Sep-14,30,0
CS8776,23-Jan-12,41,0
CS8382,10-May-14,38,0
CS8245,7-Apr-14,22,0
CS7337,23-Nov-11,37,0
CS8840,29-Nov-12,69,0
CS7764,19-Oct-13,59,0
CS7399,1-Oct-12,67,0
CS7391,28-Jul-13,68,0
CS7149,10-Jan-12,34,0
CS7493,15-Mar-14,66,0
CS8934,19-Apr-12,46,0
CS8359,6-Dec-11,35,0
CS8947,23-Nov-11,40,0
CS8288,4-Oct-14,54,0
CS8990,6-Mar-12,17,0
CS7977,8-Jun-14,20,0
CS7840,8-May-13,65,0
CS7332,16-Jun-11,74,0
CS8980,29-Apr-12,62,0
CS8487,9-Aug-12,33,0
CS8685,30-Dec-11,35,0
CS8423,1-Mar-15,60,0
CS7609,9-Jul-12,78,0
CS7316,24-May-14,14,0
CS8508,19-Aug-11,66,0
CS7245,21-Dec-11,64,0
CS7897,29-Feb-12,65,0
CS8817,10-Jan-14,15,0
CS7343,8-Jan-15,45,0
CS7627,4-Aug-11,55,0
CS7713,20-Jul-14,37,0
CS7763,27-Dec-14,51,0
CS7587,1-Nov-14,75,0
CS8614,27-Nov-11,44,0
CS7541,27-Jun-14,44,1
CS7619,5-Mar-15,48,0
CS8513,31-Jul-14,50,1
CS7947,19-Apr-14,73,0
CS8403,30-Jun-12,64,0
CS7352,2-Apr-14,13,0
CS8300,11-May-12,63,0
CS7674,22-Nov-14,27,0
CS8375,22-Jun-11,53,0
CS8876,14-Aug-13,20,0
CS7988,16-Jul-11,45,0
CS8368,22-May-13,38,0
CS8883,5-May-13,58,0
CS7473,23-Aug-11,10,0
CS7876,7-Dec-14,47,0
CS7607,14-Dec-12,35,0
CS7707,15-Oct-14,11,0
CS7394,28-Jan-13,22,0
CS8188,13-Nov-12,11,0
CS7193,4-Jul-11,68,0
CS7432,9-Jun-14,25,0
CS8991,20-Dec-11,13,0
CS7149,14-Oct-12,37,0
CS8638,22-May-14,35,0
CS7215,22-Jan-12,17,0
CS8455,17-Nov-13,78,0
CS8941,8-May-14,72,0
CS7729,16-Oct-11,53,0
CS8828,26-Jan-15,17,0
CS7734,22-Jan-13,30,0
CS8937,22-Mar-14,66,0
CS7991,28-Jun-11,59,0
CS7671,29-Mar-14,65,0
CS7431,26-Sep-13,65,0
CS8268,9-Sep-11,51,0
CS8145,29-May-11,60,0
CS7230,2-Aug-13,47,0
CS7181,10-Sep-14,43,0
CS7207,25-Mar-14,29,0
CS8347,19-Mar-12,79,0
CS8552,31-Jul-13,10,0
CS8462,18-Jun-13,36,0
CS8050,27-Aug-11,13,0
CS8237,9-Jun-13,49,0
CS8825,3-Nov-13,60,0
CS8167,4-Dec-14,56,1
CS7979,7-Apr-13,30,0
CS8731,21-Jun-12,41,0
CS8075,22-Mar-13,50,0
CS7684,18-May-14,61,0
CS8103,5-Apr-13,60,0
CS8221,1-Dec-13,30,0
CS7274,20-Mar-14,41,0
CS7336,27-Oct-13,47,0
CS7291,16-Mar-15,65,0
CS7161,12-Mar-15,38,0
CS8623,16-Jul-14,30,0
CS7563,8-Jun-13,78,0
CS7454,1-Oct-13,74,0
CS8973,23-Jun-13,42,0
CS7435,18-Jul-12,44,0
CS7483,30-Apr-13,57,0
CS7376,1-Dec-13,51,0
CS7621,19-Dec-14,63,0
CS8810,7-Jun-12,14,0
CS7895,6-Apr-14,59,0
CS8378,26-Aug-11,42,0
CS7290,7-Feb-14,14,0
CS7838,12-Nov-12,54,0
CS8119,1-Nov-14,53,0
CS7973,12-Nov-12,15,0
CS8030,20-Feb-15,62,0
CS7689,12-Dec-13,49,0
CS8461,2-May-14,36,0
CS8603,12-Nov-14,41,0
CS7575,1-Aug-12,36,0
CS8274,22-Feb-15,75,0
CS8529,19-Jan-14,29,0
CS8782,14-May-13,42,0
CS8024,26-Dec-12,50,0
CS8063,10-Jun-12,20,0
CS8220,24-Aug-11,30,0
CS7667,14-Jun-14,75,0
CS7843,15-Aug-13,20,0
CS7423,7-Sep-14,58,0
CS8428,31-Mar-12,74,0
CS8551,13-Sep-11,57,0
CS7138,15-Dec-13,62,0
CS8860,2-Oct-13,45,0
CS8182,21-Dec-13,37,0
CS8225,10-Nov-12,58,0
CS7771,26-Sep-14,58,0
CS8168,16-Nov-12,31,0
CS8315,7-Aug-12,61,0
CS8971,20-Jul-14,13,1
CS8804,18-Feb-15,45,0
CS8632,23-Jan-13,52,0
CS8027,19-Jan-14,47,0
CS7250,26-Jan-13,50,0
CS8606,15-Mar-13,36,0
CS7618,26-Apr-14,71,0
CS7332,22-Oct-13,65,0
CS8003,10-Oct-12,27,0
CS7821,8-Dec-12,62,0
CS7482,20-Mar-12,63,0
CS7643,23-May-13,57,0
CS7619,23-Jul-13,40,0
CS8430,10-Jun-12,45,1
CS7854,1-Apr-14,54,0
CS8713,13-Apr-12,28,0
CS8138,20-Jan-12,33,0
CS7134,9-Aug-12,40,0
CS7264,26-Jul-11,62,0
CS7580,29-Jan-12,67,0
CS7563,14-Nov-12,14,0
CS8547,18-Nov-11,21,0
CS8758,24-Oct-14,60,0
CS8829,12-Dec-11,55,0
CS7975,23-Jul-11,78,0
CS7705,28-Dec-14,45,0
CS8648,14-Sep-13,20,0
CS7726,26-May-14,39,0
CS8430,27-Oct-12,78,1
CS8786,2-Nov-11,49,0
CS7338,5-Sep-12,23,0
CS7295,18-Oct-12,17,0
CS8904,5-Oct-13,39,0
CS8823,5-Nov-11,77,0
CS8308,9-Dec-14,15,0
CS8346,25-Mar-14,43,1
CS8898,29-Mar-13,20,0
CS8869,18-Oct-12,72,0
CS7960,9-Jan-12,61,0
CS7481,25-Nov-11,16,0
CS8473,23-Jun-12,24,0
CS7411,3-Apr-13,41,0
CS8326,26-Jul-13,42,0
CS8750,13-Apr-13,16,0
CS8386,29-Aug-14,17,0
CS7673,5-Jan-13,59,1
CS8293,30-Jan-12,13,0
CS8961,25-May-13,78,0
CS7708,11-Nov-12,53,0
CS8839,9-Aug-14,34,0
CS8847,14-Oct-12,49,0
CS7148,26-Jun-14,78,0
CS8377,11-Nov-13,67,0
CS8367,10-Nov-13,65,0
CS7959,23-Apr-12,40,0
CS8258,3-Sep-11,10,0
CS7647,1-Jan-12,30,0
CS7741,5-Apr-13,12,0
CS8230,28-Jan-13,59,0
CS7935,1-Mar-12,40,0
CS7163,6-Sep-11,53,0
CS8835,20-Aug-12,60,0
CS8789,6-Feb-14,52,0
CS8797,21-Nov-11,17,0
CS7575,17-May-13,21,0
CS8071,29-Dec-12,33,0
CS7933,23-Sep-13,46,0
CS7129,4-May-12,75,0
CS8638,4-Apr-14,77,0
CS7680,27-Dec-11,51,0
CS8277,27-May-11,62,0
CS8873,30-Jul-12,12,0
CS7710,16-Mar-12,47,0
CS7740,14-Sep-14,58,0
CS8115,19-Jun-11,15,0
CS7501,3-Mar-14,22,0
CS7893,24-Dec-14,33,0
CS8169,16-Sep-12,26,0
CS8113,2-May-12,57,0
CS8931,26-Aug-12,72,0
CS8639,1-Feb-15,73,0
CS7207,31-Dec-12,10,0
CS8970,30-Jan-14,13,0
CS8442,21-Nov-11,61,1
CS8896,17-Jul-13,11,0
CS7315,12-Oct-13,47,0
CS7443,28-Dec-11,50,0
CS7308,18-Feb-15,32,0
CS8491,4-Jun-12,38,0
CS8087,5-Dec-14,15,0
CS7211,1-Dec-14,64,0
CS8388,9-Nov-12,12,0
CS8276,16-Oct-13,74,0
CS7811,25-Jan-12,33,0
CS8354,25-Feb-12,34,0
CS8115,13-Feb-12,71,0
CS8375,19-Dec-14,18,0
CS8022,14-Feb-12,65,0
CS8191,26-Aug-14,17,0
CS8612,18-Sep-12,49,0
CS8066,27-Sep-12,13,0
CS8335,20-May-14,77,0
CS8575,21-May-13,63,0
CS8671,27-Dec-11,78,0
CS7132,8-Oct-12,63,0
CS7426,6-Sep-12,54,0
CS8668,6-Jun-12,33,0
CS8140,21-May-14,50,0
CS7272,2-Dec-12,33,0
CS7324,27-Oct-12,52,0
CS7738,10-Feb-13,52,0
CS7746,25-Feb-14,30,0
CS7890,16-Sep-14,47,0
CS8347,23-May-13,21,0
CS8318,25-Jun-14,22,0
CS8490,16-May-12,70,0
CS7240,7-May-14,12,0
CS8192,20-May-13,69,0
CS8035,15-Nov-14,64,0
CS7773,6-Sep-11,33,1
CS7827,24-Feb-13,24,0
CS8691,21-Apr-13,58,0
CS8254,2-Jun-12,76,0
CS7152,22-Dec-12,47,0
CS7152,12-Nov-13,12,0
CS7182,20-Sep-13,10,1
CS7855,6-Sep-11,51,0
CS7918,5-May-13,47,0
CS7275,8-Jul-13,79,0
CS7347,3-Sep-12,31,0
CS8291,20-Feb-13,19,0
CS7763,2-Oct-11,76,0
CS7708,21-Oct-12,59,0
CS8161,17-Feb-15,71,0
CS7285,18-May-13,49,0
CS8875,31-Oct-14,74,0
CS8617,23-Aug-12,46,0
CS7190,20-Feb-14,17,0
CS8640,26-Jul-14,35,0
CS7474,30-Jul-11,50,0
CS8111,1-Sep-13,39,0
CS7531,27-May-12,12,0
CS8204,22-Jun-11,66,0
CS7480,29-Jun-11,59,0
CS8364,2-Sep-14,59,0
CS7360,25-Jan-12,31,0
CS8779,8-Jan-15,38,0
CS7611,11-Feb-13,70,0
CS8277,30-Jul-12,12,0
CS8784,2-Apr-14,49,0
CS7679,16-Nov-14,68,0
CS8462,14-Jan-13,33,0
CS8805,29-Nov-14,47,0
CS8447,28-Feb-14,17,0
CS8177,3-Apr-13,12,0
CS8851,24-Jul-11,70,0
CS7642,28-Nov-14,61,0
CS7756,16-Sep-12,17,0
CS8801,14-Jul-14,78,0
CS8904,25-Oct-11,18,0
CS7729,25-Oct-14,74,0
CS8908,11-Aug-13,61,0
CS7850,9-Mar-15,28,0
CS7363,16-May-13,68,0
CS7240,6-Jan-14,10,0
CS8758,17-Oct-13,55,0
CS8529,3-May-14,64,0
CS7201,15-Jun-14,61,0
CS7838,6-Mar-15,41,0
CS8316,3-Aug-13,51,1
CS7680,2-May-14,57,0
CS7942,13-Feb-14,28,0
CS8770,16-Dec-13,68,0
CS7572,16-Jan-14,18,0
CS8662,10-Jan-13,30,0
CS7805,19-Jan-14,61,0
CS8923,9-Oct-12,23,0
CS7247,3-Feb-13,39,0
CS7924,29-Jun-12,62,0
CS7813,25-Jun-13,70,0
CS7142,8-Jan-12,22,1
CS8641,24-Dec-14,53,0
CS8523,16-Feb-14,60,0
CS7474,27-Aug-14,16,0
CS7199,29-Jul-11,48,0
CS8321,25-Jun-12,20,0
CS7663,8-Jan-14,49,0
CS8497,7-Apr-14,40,0
CS8811,31-Jul-12,25,0
CS8403,1-Sep-12,19,0
CS7365,16-Dec-14,42,0
CS8013,11-Jul-14,68,0
CS8191,20-Apr-12,69,0
CS8453,27-Feb-13,65,0
CS8206,23-May-14,77,0
CS8491,31-Jul-12,21,0
CS8929,1-Oct-11,76,0
CS7365,17-Dec-11,56,0
CS7661,24-Apr-12,58,0
CS7488,8-Mar-13,21,0
CS7371,12-Apr-13,41,0
CS7389,28-May-13,64,0
CS8736,12-Jan-14,39,0
CS8973,23-Nov-13,53,0
CS7884,8-Feb-15,33,0
CS8696,11-Nov-11,26,0
CS8262,22-Oct-12,22,0
CS7611,22-Apr-13,18,0
CS7586,22-Oct-13,77,0
CS7713,5-Feb-12,23,0
CS7740,5-Feb-15,28,0
CS8359,29-Nov-14,72,0
CS8220,30-Sep-12,36,0
CS7589,16-Jan-12,46,0
CS8864,19-Jul-11,41,0
CS8221,23-Dec-11,67,0
CS8989,16-Apr-14,53,0
CS8929,2-Jun-11,38,0
CS7820,5-Jun-11,54,0
CS7159,1-Oct-12,36,0
CS8676,1-May-12,16,0
CS7799,22-Nov-13,64,0
CS7176,8-Jul-12,21,0
CS7652,10-Dec-11,15,0
CS8328,4-Oct-12,16,0
CS7538,8-Oct-14,30,1
CS8455,17-Mar-14,52,0
CS7611,31-Mar-14,29,0
CS8081,31-Jan-13,71,1
CS7183,1-Jan-15,51,0
CS7310,25-Oct-14,11,0
CS7233,26-Aug-12,58,0
CS7589,27-Jul-13,28,0
CS8924,21-Jan-14,66,0
CS8948,14-Dec-12,61,0
CS8197,5-Feb-12,43,0
CS7725,29-Sep-12,19,0
CS7346,3-Dec-11,18,0
CS8056,29-Nov-11,44,0
CS8644,1-Nov-13,52,1
CS8814,28-Apr-12,64,0
CS8536,11-Jun-14,39,0
CS7646,29-Jun-13,23,0
CS8135,31-Dec-14,28,0
CS8199,17-Jun-14,59,0
CS7702,12-Dec-11,38,0
CS8994,5-Nov-11,25,0
CS8378,18-Apr-13,74,0
CS8895,5-Jun-13,73,0
CS8652,28-Nov-14,31,0
CS7231,18-Jul-12,75,0
CS7398,1-Jan-15,64,0
CS7477,6-Jan-12,21,0
CS7407,9-Sep-14,44,0
CS8888,12-Aug-11,42,0
CS7957,9-Aug-11,52,0
CS8888,24-Mar-14,57,0
CS8619,22-Jun-14,57,0
CS8600,30-Jan-15,79,0
CS8482,14-Nov-13,10,0
CS8856,14-Dec-11,25,0
CS7847,26-Jul-13,28,0
CS8486,10-Aug-14,43,0
CS7381,4-Jan-12,67,0
CS8609,24-Oct-14,22,0
CS7951,28-Jan-14,61,0
CS7790,26-Feb-13,39,0
CS7195,30-Sep-11,74,0
CS7317,22-Nov-13,79,0
CS7400,15-Apr-14,12,0
CS7259,20-Sep-11,49,0
CS8909,12-Feb-15,60,0
CS8478,26-Mar-14,34,0
CS8918,14-Aug-12,13,0
CS8761,10-Feb-15,64,0
CS8433,30-Jul-13,15,0
CS8504,22-Jan-15,24,0
CS8327,13-Jan-15,23,0
CS8976,16-Aug-11,57,0
CS7930,20-Jul-14,21,1
CS8448,10-Jan-15,44,0
CS8825,22-Jun-12,48,0
CS7448,5-Dec-11,69,0
CS8954,30-Aug-14,12,0
CS8970,29-Dec-12,78,0
CS8101,18-Nov-13,59,0
CS8191,9-Feb-15,51,0
CS8879,16-Apr-13,34,0
CS7722,5-Apr-14,13,0
CS7361,7-Apr-12,64,0
CS7235,10-Oct-12,63,0
CS8999,1-Oct-13,39,0
CS7628,19-Jun-11,19,0
CS7219,26-Jun-13,39,0
CS7866,17-Mar-14,54,0
CS7266,3-Sep-13,35,0
CS8069,26-Jul-11,51,0
CS7121,25-Aug-11,19,0
CS7256,3-Mar-14,16,0
CS8204,16-Sep-11,22,0
CS7241,3-Jan-15,54,1
CS7250,25-Dec-14,27,0
CS8084,16-Nov-12,49,0
CS7831,22-May-11,75,0
CS8393,24-Jul-12,36,0
CS8403,19-May-12,73,0
CS8475,1-Sep-14,21,0
CS7300,4-Oct-14,42,0
CS7411,20-Aug-11,21,0
CS8660,4-Feb-13,75,0
CS8456,30-Jul-13,79,0
CS8529,19-Jul-12,77,0
CS8283,7-Jan-12,20,0
CS7515,31-Jul-11,62,0
CS8777,19-May-11,53,0
CS8141,6-Nov-14,79,0
CS8494,29-Jun-12,29,0
CS7114,11-Sep-13,74,0
CS7612,1-Mar-14,73,0
